"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Togo","TGO","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","7130.65530722273","","","","","6197.98409220013","","","","","5116.60976106767","","","","","4566.28800888798","","","","","3944.27257324343","","","","","3312.46098857086","","","","","2914.41380367748","","","","","2563.55898671207","","","","","2212.80188630778","","","","","1942.44977373838","","","","","1697.71592252333","","1611.09622209144","","","","","",
"Thailand","THA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","7719.83352118835","","","","","6646.18064129515","","","","","5747.77341626888","","","","","5055.63404361726","","","","","4557.82962041096","","","","","4161.57815644905","","","","","3883.34258964221","","","","","3689.60741295214","","","","","3504.02995441468","","","","","3392.15757646252","","","","","3309.45430606957","","3280.30634116092","","","","","",
"Tajikistan","TJK","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11532.9521486075","","","","","10686.3711720571","","","","","9874.17352809697","","","","","8985.26789860835","","","","","8058.58154488316","","7689.48069105482","","","","","",
"Turkmenistan","TKM","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","360.270913470106","","","","","322.609087794676","","","","","304.771903718109","","","","","288.492674031409","","","","","266.709694565197","","257.028118327331","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","62326.7409713478","","","","","54476.05049769","","","","","48048.6717399606","","","","","42696.9214237099","","","","","38111.5568001511","","","","","34292.8587163461","","","","","31206.1671497776","","","","","28663.1321107755","","","","","26606.6813907145","","","","","24942.9085465287","","","","","23526.644183742","","23014.8365238123","","","","","",
"Timor-Leste","TLS","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","16711.7262816562","","","","","15243.7610060326","","","","","13687.2867349115","","","","","13253.9334254037","","","","","13396.1039596372","","","","","11967.0022477279","","","","","10489.0461926614","","","","","9531.64413029404","","","","","8903.27670928824","","","","","7926.53744915051","","","","","7250.70035675388","","6995.472315727","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","2194.95451392315","","","","","1920.43905553774","","","","","1683.3811580265","","","","","1476.04144077641","","","","","1273.5736473497","","","","","1093.05739816795","","","","","957.541132781866","","","","","861.959615466064","","","","","788.496548212303","","","","","723.08328256438","","","","","661.710004929829","","638.421556448324","","","","","",
"Tonga","TON","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","3345.93903482441","","","","","2997.68222205903","","","","","2676.59477977716","","","","","2383.3244066061","","","","","2117.068567277","","","","","1885.64789516376","","","","","1688.30652458107","","","","","1511.54336340016","","","","","1376.07054837362","","","","","1264.14286133463","","","","","1177.24328355648","","1147.33329312166","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","17685.8148577557","","","","","15650.5776458208","","","","","13754.1059699995","","","","","11935.2162361812","","","","","10301.1968588286","","","","","8940.03267598137","","","","","7781.81567364137","","","","","6322.14528410969","","","","","5550.61658312701","","","","","4862.73859656764","","","","","4244.1474527912","","4019.25681873326","","","","","",
"Trinidad and Tobago","TTO","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","4366.41002636902","","","","","4150.29695158527","","","","","3966.38488807358","","","","","3695.10744679623","","","","","3428.51020517491","","","","","3214.62385970846","","","","","3105.08028330623","","","","","3047.98674125768","","","","","3006.54628476221","","","","","2934.7679049502","","","","","2855.40709256352","","2818.67548677204","","","","","",
"Tunisia","TUN","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","974.339452432841","","","","","884.925696828886","","","","","792.805146826757","","","","","708.619054335625","","","","","622.354714296163","","","","","544.753124896114","","","","","487.00576895773","","","","","446.508257528933","","","","","424.971465116225","","","","","407.094764091738","","","","","386.742806906461","","379.185011643556","","","","","",
"Turkey","TUR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","7872.97062476739","","","","","6989.34835626538","","","","","6204.34527744507","","","","","5521.99960995709","","","","","4932.05807548356","","","","","4442.18973418171","","","","","4071.8257140924","","","","","3759.98582667545","","","","","3484.5148696453","","","","","3262.34508747166","","","","","3040.73448285063","","2939.19972738728","","","","","",
"Tuvalu","TUV","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","7885.87116626965","","","","","6802.61696674711","","","","","5821.87555879609","","","","","4968.88119842789","","","","","4258.91743794478","","","","","3656.75280351048","","","","","3115.58867360377","","","","","2692.92421659228","","","","","2377.26061919489","","","","","2064.82498371369","","","","","1785.2406124982","","1681.35106646297","","","","","",
"Uganda","UGA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","5404.80911600051","","","","","4561.16718163024","","","","","3927.63642091211","","","","","3430.49703064094","","","","","2949.63141330228","","","","","2497.95775940619","","","","","2101.10359658294","","","","","1800.93665330002","","","","","1549.6325245139","","","","","1322.6464405312","","","","","1128.49938980012","","1056.5627337645","","","","","",
"Ukraine","UKR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1056.562204304","","","","","1089.05968392958","","","","","1143.09423785073","","","","","1184.70802107533","","","","","1208.5108996278","","1217.08924955227","","","","","",
"Upper middle income","UMC","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","15963.557825968","","","","","14060.7296490746","","","","","12341.7480267574","","","","","11161.3433266561","","","","","10254.8267008703","","","","","9404.57239903449","","","","","9989.94266529468","","","","","9431.93398675711","","","","","9008.85354867097","","","","","8653.20277880913","","","","","8340.25555926267","","8210.02209216351","","","","","",
"Uruguay","URY","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","35408.6705925998","","","","","33526.2242708046","","","","","32678.1054212693","","","","","32272.0880040939","","","","","31213.4798899877","","","","","30233.6616079389","","","","","29228.4204226138","","","","","28194.3046281471","","","","","27720.6527883008","","","","","27673.1530496445","","","","","27286.3893004208","","27114.1860127266","","","","","",
"United States","USA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","15106.8415014635","","","","","14181.3277507146","","","","","13425.6965354271","","","","","12795.1906792167","","","","","12164.1687961876","","","","","11630.7384982397","","","","","10985.7551634609","","","","","10335.3297366288","","","","","9797.47278257368","","","","","9354.94043948773","","","","","8978.11874436912","","8850.87998146755","","","","","",
"Uzbekistan","UZB","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","761.807077253019","","","","","690.412811087168","","","","","646.569206449073","","","","","608.158404049427","","","","","548.791751330837","","531.249085594827","","","","","",
"St. Vincent and the Grenadines","VCT","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","1201.38880545911","","","","","1139.25060095469","","","","","1080.92916671171","","","","","1023.53097716502","","","","","977.937724925677","","","","","944.23356561479","","","","","926.354793886058","","","","","926.827007739006","","","","","925.095053516749","","","","","921.506109585507","","","","","922.211463088486","","918.602621691882","","","","","",
"Venezuela, RB","VEN","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","92076.0074287609","","","","","77704.6153163036","","","","","66541.6070203131","","","","","57646.6737260568","","","","","50257.3017772418","","","","","44151.3695425754","","","","","39158.1094036716","","","","","35248.667085885","","","","","32071.191830826","","","","","29543.8755912904","","","","","27415.9692878479","","26793.0241216431","","","","","",
"British Virgin Islands","VGB","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","10362.3037955873","","","","","8968.64388414848","","","","","7890.49399432196","","","","","7066.29549674858","","","","","6325.87151552991","","","","","5641.89755381513","","","","","5070.29275269368","","","","","4659.4713400637","","","","","4407.95503670003","","","","","4207.46570889107","","","","","4002.11633337059","","3918.67837392729","","","","","",
"Vanuatu","VUT","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","147505.67896864","","","","","127390.157836406","","","","","110121.243489081","","","","","94161.9585687382","","","","","82375.7156390296","","","","","73486.7246231968","","","","","64445.4469291745","","","","","57168.6647114983","","","","","51567.6567656766","","","","","45563.8988116935","","","","","40080.3209632103","","37894.8644879646","","","","","",
"World","WLD","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","13364.6242549126","","","","","12026.1006525618","","","","","10806.3168327961","","","","","9818.60496810184","","","","","8968.25642355603","","","","","8195.44318469083","","","","","7985.18300478828","","","","","7341.21746702471","","","","","6969.5640576176","","","","","6543.01468705948","","","","","6073.8555604157","","5932.1937753926","","","","","",
"Samoa","WSM","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","383.654772089883","","","","","355.457817820759","","","","","328.608979412491","","","","","292.533092806124","","","","","245.855433492886","","","","","203.448096466949","","","","","162.110149214673","","","","","131.449902439134","","","","","113.860072802131","","","","","98.6725488035601","","","","","85.8082264591873","","81.3213243681091","","","","","",
"South Africa","ZAF","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","2493.63718970428","","","","","2195.33976411074","","","","","1924.27397744167","","","","","1691.78456951239","","","","","1485.88173548864","","","","","1306.20900912763","","","","","1158.44271889919","","","","","1042.16436509242","","","","","970.728358071703","","","","","912.056592134338","","","","","847.938747024762","","821.325255599445","","","","","",
"Zambia","ZMB","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","24596.3228190698","","","","","21117.0831673413","","","","","17957.2045334553","","","","","15167.7110070679","","","","","12799.5117672519","","","","","10877.7665910694","","","","","9489.61153766376","","","","","8356.24789465793","","","","","7309.7163264975","","","","","6414.48207696131","","","","","5544.37118085635","","5207.87573670824","","","","","",
"Zimbabwe","ZWE","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","3035.25375439351","","","","","2564.94638822702","","","","","2160.7670617322","","","","","1826.35423198006","","","","","1540.54143371632","","","","","1286.84147907838","","","","","1124.71884322392","","","","","1052.06774217853","","","","","1025.5732460899","","","","","1000.33273710456","","","","","934.798135070096","","902.354298301403","","","","","",
